	encoding 53	encoding 66
KNG1	-0.027205219492316246	0.030624814331531525
GRIK3	0.027186119928956032	0.016035975888371468
CASR	-0.02716127783060074	-0.06613267958164215
ANKRD22	0.027160994708538055	-0.029757004231214523
LOC643008	0.027160590514540672	-0.029210010543465614
CCKBR	-0.027153756469488144	-0.010601482354104519
TG	0.027108948677778244	-0.02022336982190609
SYT2	-0.027069423347711563	0.0020830207504332066
BCAN	0.02705569751560688	0.018315313383936882
PPP2R2C	-0.027054565027356148	-0.022511616349220276
RASSF10	-0.026978712528944016	-0.008320693857967854
CABYR	-0.02697541005909443	0.012466635555028915
PADI2	0.02696986496448517	-0.01296603586524725
MYOC	-0.026962434872984886	0.019122406840324402
DMBX1	-0.026951545849442482	-0.03529224544763565
FABP3	-0.026908274739980698	-0.01617790013551712
HOXC11	-0.026876335963606834	-0.014594852924346924
LRRC26	-0.026866279542446136	-0.036473751068115234
SLCO5A1	-0.026858657598495483	-0.05049581453204155
MYBPH	0.02680029906332493	-0.015924440696835518
CDS1	-0.026784485206007957	-0.02500375173985958
MUM1L1	-0.026783591136336327	-0.028935208916664124
TTC36	-0.02678259275853634	0.02699447050690651
GPR114	0.02677399292588234	-0.010212576016783714
GCOM1	-0.02673775888979435	-0.009940329939126968
TWIST2	-0.02673092857003212	-0.015589282847940922
LSAMP	0.02672123722732067	0.012674832716584206
C1orf190	0.02671036869287491	0.0022200997918844223
NCAM1	0.026709968224167824	0.002290166448801756
FAM181B	0.026706868782639503	0.011774073354899883
SH2D5	-0.026661278679966927	-0.038321353495121
GABRR1	-0.026648489758372307	-0.039935145527124405
SPINK2	0.026601169258356094	-0.06471039354801178
CHL1	0.026597607880830765	0.021639907732605934
NOTUM	-0.02659618854522705	0.0053042140789330006
BMP4	-0.026561832055449486	-0.01735737733542919
WBSCR17	-0.026552695780992508	-0.034023817628622055
TUBA3E	-0.026547901332378387	0.003578586969524622
RDH5	0.02653368189930916	0.02717295102775097
MGC42105	0.02653271146118641	0.003850530134513974
CREB5	0.02650737203657627	-0.0010069332784041762
BMP7	0.026502272114157677	-0.017488444223999977
SYT13	-0.026485992595553398	-0.015686292201280594
SHROOM3	-0.02646793983876705	0.012800556607544422
UNC5D	-0.02643803134560585	-0.048324234783649445
BHLHA15	-0.026436366140842438	-0.023250600323081017
LOC339674	0.026431383565068245	0.010425574146211147
WDR69	-0.026406077668070793	-0.07618097960948944
PYGO1	0.026405226439237595	-0.027222750708460808
GFRA1	-0.02638232707977295	0.03240448981523514
GRIN2C	0.02637402154505253	-0.017289921641349792
THSD7B	-0.026368528604507446	-0.008045387454330921
LOC150622	0.02636774070560932	-0.07628265768289566
GPRIN2	-0.026366330683231354	-0.02709829807281494
CAPN3	0.026365114375948906	0.006106202490627766
ZNF804A	0.026341993361711502	-0.020254194736480713
KIAA1644	-0.026338132098317146	-0.023015379905700684
CLVS1	-0.026333298534154892	0.0010115576442331076
TNIK	0.02632441371679306	0.0003178000042680651
CTNNA2	0.02629578858613968	0.010676024481654167
CARTPT	-0.026290757581591606	0.005207263398915529
VTCN1	-0.026284366846084595	0.002332603093236685
CBLN2	-0.02628196030855179	-0.024181315675377846
MAL	0.026263492181897163	-0.025289475917816162
MRO	0.02624957635998726	0.00893711019307375
CREB3L1	-0.026234691962599754	-0.017838941887021065
BCHE	0.026233995333313942	0.04248302802443504
EPPK1	-0.0262302253395319	-0.02420467883348465
KIRREL2	0.02622862346470356	-0.011379469186067581
C7orf57	0.026195330545306206	-0.016584033146500587
SLC4A1	-0.026163393631577492	-0.025689946487545967
TMPRSS3	-0.02615990675985813	0.013172576203942299
CABP1	-0.02615860477089882	-0.022727850824594498
FEZF1	-0.026112444698810577	-0.08141027390956879
TUSC5	-0.026064185425639153	0.08982739597558975
EMR1	0.02606126293540001	-0.009945003315806389
BAI1	0.02604445070028305	0.01411233376711607
APBB1IP	0.026025254279375076	0.0015519551234319806
CNN1	-0.0260193832218647	-0.012084861285984516
HOXC10	-0.025993959978222847	0.029375120997428894
AKR1C1	-0.025991862639784813	0.019337747246026993
OLR1	0.025991536676883698	-0.011289617978036404
CACNA1B	-0.025975946336984634	-0.02146410383284092
MAGEA11	-0.025954745709896088	-0.0002880652027670294
SLC1A7	-0.025950459763407707	-0.016096757724881172
CCNO	-0.025941532105207443	0.012577753514051437
CCDC64B	-0.02592667005956173	-0.02864959090948105
ECM1	0.02589958906173706	0.01023746095597744
LOC255167	-0.025889012962579727	0.008813774213194847
CYP27C1	-0.025887679308652878	0.0217269416898489
PTPRN	-0.025831742212176323	-0.0074608540162444115
LOC84856	-0.025820491835474968	0.024442793801426888
C20orf56	-0.02581871673464775	-0.03275458887219429
TGM5	0.025808576494455338	-0.0369722843170166
ABCC11	0.025804562494158745	0.027007872238755226
PCDHGC4	0.025801395997405052	-0.00357605516910553
RFPL1S	-0.0257757306098938	-0.0018703570822253823
TMEM26	-0.02574084885418415	-0.0020312336273491383
C8orf79	0.02572510577738285	0.0009939289884641767
MT1G	0.02572150155901909	-0.0011620614677667618
RNF43	-0.02572079934179783	0.007675932254642248
WDR86	0.025714755058288574	-0.0074778273701667786
CKMT2	-0.025711506605148315	-0.014783263206481934
CTAGE4	-0.025693615898489952	0.011020989157259464
CPLX3	-0.025688329711556435	-0.051490187644958496
TMEM92	-0.02568352408707142	-0.031688082963228226
FBXO17	-0.025679277256131172	0.021323205903172493
CD164L2	-0.025670181959867477	-0.02629777416586876
RNF128	-0.025653857737779617	0.04657522588968277
FAM5C	0.025649815797805786	-0.05580421909689903
PCDH7	0.02564164809882641	-0.0015162185300141573
STAP2	-0.025631489232182503	0.011281324550509453
C1orf114	0.025625862181186676	-0.003564184531569481
MNX1	-0.025620384141802788	-0.017336877062916756
TRIM9	0.025618450716137886	0.0014777261530980468
COL20A1	0.025608563795685768	-0.00787445344030857
CCR8	-0.025605525821447372	-0.007769405376166105
POU6F2	-0.02560339868068695	-0.06120634078979492
C1QL1	0.025600040331482887	-0.0016750791110098362
ACMSD	-0.025592438876628876	0.01687740348279476
DNAH9	0.0255866888910532	-0.0031589192803949118
FXYD4	-0.02554762363433838	-0.10197124630212784
CLRN3	-0.025544900447130203	-0.03421945124864578
SCG3	0.025538485497236252	-0.007773802150040865
HAS1	-0.025530120357871056	-0.015730831772089005
KRT4	-0.025526326149702072	-0.0123122688382864
ALPP	-0.025502124801278114	-0.06007356941699982
FGFBP1	-0.025477005168795586	-0.010530132800340652
GJB2	-0.02544586919248104	-0.007959198206663132
ASCL1	0.025404611602425575	-0.009040100499987602
ESRRG	-0.02539980225265026	0.006890997756272554
TCEA3	-0.025398090481758118	-0.000718200986739248
SLC1A3	0.025350045412778854	-0.012000592425465584
FAM133A	0.02533677965402603	0.03496997058391571
FIGF	-0.02532881312072277	0.025608031079173088
SP5	-0.025322042405605316	0.0003533093840815127
RBP1	-0.025307852774858475	0.0058482796885073185
TMPRSS11D	-0.025297721847891808	-0.05150473862886429
DIO1	0.025281788781285286	0.026065966114401817
C5orf49	-0.025271598249673843	0.004727689083665609
RERG	-0.025268394500017166	0.007854758761823177
KRT81	-0.02526404708623886	0.001689523458480835
KCNH8	0.025255898013710976	0.02843618392944336
SERPINA5	-0.02525375224649906	0.07148491591215134
PAX5	-0.02525338903069496	-0.00011851769522763789
PLAC4	-0.025222180411219597	-0.02356179989874363
CHI3L2	0.02520337514579296	-0.018616555258631706
TKTL1	0.02515914849936962	-0.027203377336263657
IRX1	0.02515578642487526	0.0070228977128863335
LOC100130872	-0.025152551010251045	-0.0014047783333808184
CDH4	0.0251296553760767	-0.028127141296863556
SI	-0.025128072127699852	-0.06684350967407227
ARG1	-0.025089705362915993	0.041286367923021317
NTRK3	0.02508881688117981	-0.009055443108081818
ZCCHC12	0.02508590556681156	-0.024696126580238342
TCAM1P	-0.02505246363580227	0.0012552633415907621
CD163L1	-0.02502564713358879	0.01398013811558485
NAT2	-0.025019876658916473	-0.014313461259007454
G6PC	-0.024996791034936905	-0.015745628625154495
ZMAT4	-0.024968760088086128	-0.0396244078874588
PTGER3	-0.024966875091195107	0.02919524908065796
LBP	-0.024914158508181572	0.04419256001710892
BAALC	0.024904873222112656	0.014882269315421581
ST18	0.024895822629332542	-0.01155763491988182
HTR1D	-0.024883722886443138	-0.03544829785823822
KIAA0802	-0.02484312653541565	-0.015836942940950394
KLK3	-0.024838251993060112	-0.04380818083882332
NCF1C	0.024820586666464806	-0.016224240884184837
GSTO2	-0.024815842509269714	0.006826475262641907
ESM1	-0.024814238771796227	-0.008293936029076576
STAR	-0.024799978360533714	0.008115828037261963
GABRE	-0.024787714704871178	0.0021088416688144207
SOHLH2	-0.02476058527827263	-0.03676896542310715
SLC39A2	-0.02475033700466156	0.003774043172597885
FAM150B	-0.024732491001486778	-0.010704156011343002
C2orf40	0.02472103200852871	0.0010091792792081833
RSPO3	-0.024712204933166504	-0.0033801558893173933
CCL23	0.02465064823627472	-0.009880810976028442
PPP2R2B	0.024638989940285683	0.015503503382205963
DLK2	-0.024632396176457405	0.0018530794186517596
PRSS12	-0.024630093947052956	-0.017371373251080513
VIP	-0.024591946974396706	-0.015242064371705055
KIAA1045	-0.024584677070379257	0.004796725697815418
KCNK2	0.02458137646317482	0.0217865239828825
EPYC	-0.02457049861550331	-0.023365827277302742
SLC3A1	-0.024557562544941902	-0.023215778172016144
CAMP	0.024527331814169884	-0.03584228456020355
PLXNB3	0.02452646940946579	0.033974453806877136
BDNF	-0.024516303092241287	-0.012983028776943684
STK33	0.024496598169207573	-0.044230103492736816
CLDN4	-0.024480734020471573	-0.025868281722068787
HAMP	0.02446405030786991	0.02669031359255314
BEX1	0.02445957250893116	-0.014406593516469002
KIF19	0.024447495117783546	-0.008906803093850613
LOC254559	0.024427380412817	-0.019770774990320206
GATA4	-0.024413734674453735	0.01850198395550251
SNCG	-0.024381259456276894	0.008547121658921242
FAM189A2	0.02435983158648014	0.01249026507139206
HRASLS2	-0.024356264621019363	-0.015035899356007576
LIPG	0.02434159815311432	-0.009152994491159916
LOC96610	-0.024334002286195755	0.0027831019833683968
LASS1	0.024330683052539825	-0.0035822230856865644
CLSTN2	-0.024326009675860405	0.006000167224556208
KISS1R	-0.024282094091176987	-0.034176524728536606
GATA6	-0.024274546653032303	0.02221725322306156
C14orf105	-0.02425423264503479	-0.05518396571278572
EPS8L2	-0.024219239130616188	-0.007268967106938362
TMEM35	-0.0242109727114439	-0.02366027422249317
COX6B2	-0.024196244776248932	-0.038059987127780914
SVEP1	-0.024170132353901863	0.0016802385216578841
SCNN1G	-0.024167755618691444	-0.023124895989894867
C21orf62	0.02416660636663437	-0.03021962195634842
EDAR	-0.024166181683540344	-0.01518875639885664
CCL13	-0.024137267842888832	0.007087385281920433
ART4	-0.02411549724638462	0.0324702151119709
FBLN1	-0.024108370766043663	-0.014503777958452702
SIGLEC8	0.024107100442051888	-0.014785648323595524
IRX5	-0.024103442206978798	0.024774886667728424
SOX5	0.024100961163640022	0.061260562390089035
FERMT1	-0.024079445749521255	-0.03466970473527908
LGALS7	-0.024077650159597397	-0.012749199755489826
CCL20	-0.02404642105102539	-0.012572037987411022
LAD1	-0.024027841165661812	-0.004231806844472885
SPACA4	-0.02399969846010208	-0.03916347399353981
P2RX7	0.023975608870387077	0.01729089953005314
NEFH	-0.023973876610398293	-0.004955362528562546
DNAH5	-0.02397286519408226	-0.008632379584014416
PPL	-0.023954642936587334	-0.004653983283787966
PLXNC1	0.023951224982738495	0.01699136756360531
ZFR2	-0.02390907146036625	-0.018770558759570122
BARX1	-0.023907802999019623	-0.008477107621729374
ACSM3	-0.02389971725642681	-0.014418528415262699
PRSS22	-0.02388162724673748	-0.022697068750858307
SRRM4	-0.023876123130321503	-0.04343954101204872
PRKAA2	-0.023873647674918175	-0.0285793524235487
AQP5	-0.023872915655374527	0.015621235594153404
MMP16	0.023871593177318573	0.012818432413041592
HOXC9	-0.023868538439273834	0.04450106620788574
OSR2	-0.02382645383477211	-0.015697086229920387
SNORD116-4	0.023825746029615402	-0.0037669530138373375
LRP8	0.023816009983420372	-0.0034204688854515553
ATP8A2	-0.023768087849020958	0.011852924712002277
LOC84740	-0.023742536082863808	-0.01603836752474308
ISLR2	-0.023703040555119514	0.010426347143948078
OVOL1	-0.023701881989836693	-0.03445356339216232
L1TD1	-0.023696240037679672	-0.003950891084969044
C10orf108	-0.02369542233645916	0.004040018189698458
TNFSF12-TNFSF13	0.02369094267487526	-0.004209079314023256
ARHGAP28	-0.023670457303524017	-0.01109195128083229
KLHDC7A	-0.023669026792049408	-0.046404823660850525
NIPAL4	0.023667331784963608	-0.03792664036154747
SLAIN1	0.023665694519877434	0.0042342571541666985
FAAH2	-0.023658284917473793	0.0015264844987541437
KRT15	-0.0236566960811615	0.020413195714354515
SLC45A2	0.023647548630833626	0.024257894605398178
DNASE1L3	-0.02364073507487774	0.014525925740599632
TREM2	0.023616040125489235	0.007056924514472485
TPO	0.023597950115799904	-0.029272768646478653
PHLDB2	-0.02359709143638611	-0.014006624929606915
MEOX1	-0.023590676486492157	0.030474476516246796
ABCC8	0.02359059825539589	-0.04942130669951439
C1QL4	0.02354065142571926	0.010512287728488445
ETV1	0.02350383624434471	0.014699917286634445
ABCA4	-0.023490281775593758	0.009464082308113575
CRB1	0.02348514460027218	-0.00473859254270792
CELF3	-0.023470062762498856	-0.06854787468910217
ZNF280B	0.02346428669989109	0.008802240714430809
KLF5	-0.023449640721082687	-0.01696333847939968
ZNF750	-0.023421715945005417	-0.013859400525689125
ZMAT1	0.023418035358190536	-9.958033479051664e-05
KLHL13	-0.023402173072099686	0.006831004749983549
KLRB1	-0.023383326828479767	0.003194775665178895
PCDP1	-0.023381227627396584	-0.025639289990067482
ITGA7	0.0233808271586895	0.008122460916638374
CALY	-0.02337110973894596	-0.03406830504536629
PKNOX2	0.023351062089204788	-0.0003495808341540396
MT3	0.023349745199084282	-0.04488305374979973
CLDN18	-0.023343238979578018	-0.029169771820306778
ALDH1A2	-0.023336369544267654	-0.010790321044623852
LRRC15	-0.023318104445934296	0.026144595816731453
SLC26A4	0.02331087365746498	-0.007695308420807123
GJB7	-0.02330438233911991	-0.04756562039256096
CPAMD8	-0.02329372428357601	-0.01258246973156929
PTGES	-0.02329142950475216	-0.002940446836873889
FGF14	-0.023284917697310448	0.019283203408122063
C8orf46	0.023283744230866432	0.032010938972234726
ZNF114	0.023278910666704178	-0.030297880992293358
SP8	-0.023271875455975533	-0.07760188728570938
PSORS1C2	-0.02326226234436035	-0.03900054469704628
PLA2R1	-0.02324254810810089	-0.0024260093923658133
ENKUR	0.023224417120218277	-0.004840723238885403
C4orf39	0.023214101791381836	-0.0005094632506370544
SNTB1	0.023199373856186867	0.022272571921348572
SERPINF1	-0.02319636195898056	0.017558278515934944
PGA3	0.023193158209323883	-0.021547377109527588
ALPPL2	-0.02318998984992504	-0.05788395553827286
KIAA1257	-0.023186421021819115	-0.029803089797496796
SCN5A	-0.023181993514299393	-0.025309138000011444
C8orf85	-0.02318194881081581	0.028417186811566353
HOXA1	0.02317776158452034	0.0037079311441630125
NEK5	-0.023175081238150597	-0.030509673058986664
PLEKHG4B	-0.023160358890891075	-0.007971073500812054
C1orf186	-0.02311912178993225	-0.023106053471565247
FAM70A	0.023103348910808563	0.0036352723836898804
PIK3CG	0.023098837584257126	-0.010005921125411987
ELAVL3	0.023094220086932182	-0.04037720337510109
KCNN2	0.023085998371243477	0.002761500421911478
GPR123	-0.023077569901943207	0.015712985768914223
OR2A7	-0.023068822920322418	0.006015637423843145
SLC24A4	0.023056307807564735	-0.02075866423547268
RICH2	-0.023032410070300102	-0.015433446504175663
STAC	-0.023024192079901695	0.012605328112840652
OR51E1	-0.023017503321170807	0.0026871857699006796
GSDMC	0.023017490282654762	-0.01784498430788517
POU5F1	-0.0230106171220541	-0.03319745883345604
PEBP4	0.023009825497865677	-0.011904171667993069
GRIA2	0.02300548180937767	0.07384505867958069
KLRC3	0.022995982319116592	-0.013871886767446995
ESPN	-0.02296437695622444	0.029094580560922623
TRY6	-0.022955849766731262	-0.07377014309167862
INA	-0.022954104468226433	-0.01159953884780407
ENTPD2	-0.022930359467864037	-0.020956233143806458
CES4	-0.022900203242897987	-0.013032500632107258
MUC17	-0.022896764799952507	-0.08110132813453674
RALYL	-0.02289522811770439	0.03880517557263374
SLITRK6	-0.022884082049131393	0.029051924124360085
LOC441204	0.02287900820374489	-0.0017817289335653186
ACSM1	-0.022876646369695663	-0.004166916012763977
DPT	-0.022875213995575905	0.029671121388673782
FOXG1	0.02287246286869049	-0.0674409419298172
KRT7	-0.02286709100008011	-0.018932458013296127
KIAA0408	0.022857369855046272	0.0014957411913201213
NTN4	-0.02285619080066681	0.00836724042892456
CTAGE9	-0.022854426875710487	0.008926437236368656
GABRA5	-0.022850779816508293	-0.0281719621270895
C6orf132	-0.02279815822839737	-0.018989499658346176
AGAP11	-0.022787127643823624	-0.00670687947422266
SOX2	0.02278481237590313	-0.007265752647072077
KIAA2022	-0.022783517837524414	-0.035343021154403687
CKMT1B	-0.02278115227818489	0.007161752786487341
HNF4G	-0.0227715615183115	-0.011651899665594101
GLI1	-0.022756114602088928	-0.013572582975029945
APOF	-0.022753698751330376	0.04766632243990898
NRXN3	-0.02274971827864647	0.007765341550111771
DRD2	-0.022747276350855827	0.006882279179990292
CYP26B1	-0.022745585069060326	-0.004918264225125313
SIX1	-0.02274271287024021	-0.018298452720046043
TMEM169	0.022737426683306694	0.03527241200208664
ALOX5	0.022735117003321648	-0.01597905531525612
SELL	0.02271372266113758	-0.004223484545946121
BAAT	-0.02271285094320774	0.04380358010530472
HOXA11	0.022710241377353668	-0.018350115045905113
WDR63	0.0226827971637249	0.0012601491762325168
MYO1A	0.0226577240973711	-0.01738712191581726
PTPN5	-0.022656062617897987	-0.022624654695391655
DIRAS3	0.0226557906717062	-0.02091117948293686
HSD11B2	-0.022643763571977615	-0.009968002326786518
PAQR5	-0.022628799080848694	-0.020481090992689133
ISX	-0.022623665630817413	-0.03774791955947876
PARP15	0.022622372955083847	-0.005824366118758917
NNAT	-0.022621087729930878	0.013326558284461498
MT1X	0.022608192637562752	-0.002356839133426547
GRHL3	0.02260671742260456	-0.02214667946100235
TTC39A	-0.022560957819223404	0.011541384272277355
CDC42BPG	-0.02255799062550068	-0.021806424483656883
RLTPR	-0.022557927295565605	0.010502707213163376
PRRX2	-0.022538118064403534	-0.012531403452157974
EFNA5	-0.022531747817993164	0.02234443835914135
ANXA1	0.022508950904011726	-0.005730986129492521
HOXB9	-0.022505734115839005	-0.007405443117022514
ROR2	-0.022503983229398727	-0.001607071259059012
NCF1	0.022491425275802612	-0.01154114119708538
NUP62CL	-0.022484153509140015	-0.005745322443544865
TMPRSS5	0.022465603426098824	0.022304311394691467
MLPH	-0.022464537993073463	0.031691569834947586
RPH3A	0.022461306303739548	-7.408145756926388e-05
GPR12	-0.022458037361502647	0.06623465567827225
PEX5L	0.02245567925274372	-0.001073286053724587
TRIM31	-0.022452237084507942	-0.0031027551740407944
WFDC1	-0.02244028076529503	-0.016326885670423508
GCNT4	-0.022434942424297333	-0.017103632912039757
LAMC2	-0.022412899881601334	-0.015548338182270527
COL12A1	-0.022396940737962723	0.004868054296821356
FEZ1	0.022387608885765076	-0.010522710159420967
TMEM200C	-0.022381721064448357	-0.011580326594412327
ANO4	-0.0223612692207098	0.02423674426972866
MYO16	-0.02234404906630516	0.02752288430929184
PSG4	-0.02233359031379223	-0.03789535164833069
NTS	-0.02232111431658268	0.0192465428262949
GAP43	0.022310130298137665	-0.03639330342411995
SLIT2	-0.022278934717178345	-0.018481558188796043
PCDH20	-0.022267844527959824	-0.01447309646755457
IL7R	-0.022267701104283333	-0.00677949283272028
BVES	0.022264884784817696	-0.013097114861011505
BCMO1	-0.022255288437008858	-0.04647152125835419
HOXC6	-0.02225148119032383	0.02975155971944332
GLDC	0.022234417498111725	0.01660921238362789
LYPD2	-0.022213680669665337	0.0096786729991436
PRMT8	-0.02221197634935379	-0.037944234907627106
AP3B2	0.02219885028898716	-0.007599538192152977
ZDHHC8P1	-0.02218768373131752	-0.02934672310948372
COL28A1	0.022176876664161682	-0.01054699532687664
IGSF1	0.022174963727593422	0.009866422973573208
PPP1R3C	-0.02216145023703575	0.0024986013304442167
ALDH3B2	-0.022159675136208534	-0.008024601265788078
MGC29506	-0.022158892825245857	-0.003876709844917059
CRISPLD1	0.022121811285614967	0.002584835747256875
PHGDH	0.022099405527114868	0.00018103131151292473
HGFAC	-0.02207098715007305	0.014579999260604382
KIAA1804	-0.022067023441195488	-0.0016305182361975312
ROBO2	-0.022064637392759323	-0.0044518327340483665
LOC121838	0.022045375779271126	0.0255743358284235
CIDEC	-0.022042613476514816	0.10137282311916351
NPR1	-0.022030845284461975	0.023988114669919014
PDZD3	-0.022016528993844986	-0.04298334941267967
LAMA1	0.022012412548065186	-0.01581701450049877
IGDCC4	0.02200816012918949	-0.014853873290121555
TMPRSS11A	-0.022003289312124252	-0.0648002028465271
TNNI1	-0.02200014889240265	-0.008026177994906902
PGR	-0.021982934325933456	0.002683117054402828
CYP4F3	-0.021977687254548073	-0.01133181806653738
NTSR1	-0.021976370364427567	-0.032454926520586014
COL9A3	0.021976172924041748	0.009734274819493294
SEZ6L2	-0.021975167095661163	0.018350034952163696
ACAN	-0.02197078987956047	-0.015359890647232533
TMEM154	0.021970152854919434	-0.008973299525678158
C11orf52	-0.021964047104120255	-0.0026099435053765774
ANK3	-0.021962102502584457	-0.025252491235733032
C12orf59	0.02193152718245983	-0.015363459475338459
SCN3A	0.021918267011642456	-0.005405330564826727
DOK6	-0.021901438012719154	-0.022015675902366638
HAS2	0.021896909922361374	-0.0033465097658336163
CECR7	0.021895702928304672	0.02841767482459545
KCNQ1	0.0218898244202137	-0.023957151919603348
DGKG	0.021873880177736282	0.0003378382825758308
C10orf116	-0.02187151089310646	-0.0021656304597854614
C1orf133	-0.02187143638730049	-0.007567325606942177
CA10	-0.021861281245946884	-0.02594497799873352
HNF1A	-0.021813353523612022	-0.0008896952494978905
LHFPL4	0.021790320053696632	-0.026846887543797493
C13orf18	0.021786103025078773	0.0018254531314596534
SLC9A2	-0.021780142560601234	-0.041614335030317307
DMRTC1B	0.021771477535367012	-0.017584634944796562
FBLN7	-0.02175045572221279	0.0166823361068964
SRPX	0.021750012412667274	0.01369190402328968
LRRTM2	0.02173534967005253	0.021412843838334084
HOXC13	-0.021726470440626144	0.012870406731963158
RAB39B	0.021723857149481773	-0.004893246106803417
GRIA4	0.021711580455303192	0.010677605867385864
SGCA	-0.021709030494093895	-0.03170644864439964
CYP2W1	-0.021688921377062798	-0.04402223601937294
C1orf161	-0.021687490865588188	-0.026636622846126556
LONRF3	0.021661896258592606	0.003316882299259305
CHD5	-0.021657951176166534	-0.054839540272951126
TLL1	-0.02164643630385399	-0.008925680071115494
EFR3B	0.021641457453370094	0.014566294848918915
GJB4	-0.021636225283145905	-0.039269331842660904
AKR1E2	-0.021635163575410843	0.008971821516752243
RBM47	0.021626586094498634	-0.018147170543670654
C8orf34	-0.021617243066430092	-0.026472026482224464
MAPK15	-0.02161588706076145	-0.03274088352918625
F5	0.021600881591439247	0.0259323101490736
PLAC8	0.02158898301422596	-0.015541443601250648
NXPH4	-0.021576490253210068	-0.008983243256807327
MPP2	0.021572746336460114	-0.009274899028241634
VGLL3	-0.021571431308984756	-0.004496762994676828
MUC4	-0.021554626524448395	-0.04243509843945503
RRAD	-0.02153092809021473	-0.025968097150325775
MAGEA3	-0.0215203408151865	0.005367616191506386
GPR39	-0.02151961624622345	-0.013957427814602852
PSCA	-0.021513748914003372	-0.013649644330143929
MTL5	-0.02151176892220974	-0.0050802165642380714
GBX2	0.02148069255053997	-0.024826044216752052
CSF3R	0.021466415375471115	-0.005806860979646444
SYT17	0.021446440368890762	-0.010347158648073673
CD84	0.021431993693113327	-0.0065490249544382095
VANGL2	0.0214169230312109	1.199369944515638e-05
HOXC5	-0.02140364795923233	0.025190912187099457
PDK4	0.021386152133345604	0.007099785376340151
PLEKHH1	0.02136817015707493	0.008291537873446941
CHST4	-0.021366087719798088	0.002526096999645233
C4orf49	-0.021361753344535828	-0.015426366589963436
ALPI	-0.021343858912587166	-0.05687444657087326
MARCH4	-0.02134319767355919	-0.011315828189253807
NCAN	0.021336792036890984	-0.013002746738493443
AKR7A3	-0.021330149844288826	-0.0017295712605118752
WNT9A	-0.021328486502170563	-0.046083394438028336
SHISA2	0.021297626197338104	0.006788928061723709
ST8SIA3	-0.021284082904458046	-0.012387718074023724
SCN2A	-0.021279986947774887	-0.00036278681363910437
EMB	0.021279817447066307	-0.007203931454569101
CDH17	-0.021272001788020134	-0.04972086101770401
CCR4	-0.02125408500432968	-0.008724451996386051
CXCL1	-0.021248294040560722	-0.01826510950922966
MFI2	0.021236419677734375	0.02829728275537491
INS-IGF2	-0.02123277075588703	0.042641062289476395
FAM95B1	0.021226098760962486	0.0036567202769219875
HOXB8	-0.021224377676844597	0.02896149270236492
WSCD2	-0.02122061513364315	-0.0246342271566391
ST8SIA6	0.02121475338935852	0.02725624106824398
COL8A2	0.02120375633239746	-0.02121039666235447
C9orf152	-0.021170932799577713	-0.01852068491280079
LDLRAD3	0.02115754596889019	0.012806867249310017
AKR1C3	-0.021147923544049263	0.006862009409815073
GATA3	-0.021141374483704567	0.04751359671354294
VTN	-0.02113349176943302	0.03365936875343323
C6orf174	0.02111165039241314	-0.00390075845643878
CTHRC1	-0.021102145314216614	0.013845816254615784
MDGA2	0.021093260496854782	0.024351418018341064
KLC3	-0.021092290058732033	-0.016037316992878914
ZNF683	-0.021069779992103577	0.0010151315946131945
ITPKA	-0.021051323041319847	-0.008911296725273132
THEMIS	-0.021040916442871094	-0.005740699358284473
MET	-0.021031765267252922	-0.003757746424525976
FAM84A	-0.021016951650381088	-0.021439706906676292
SLC6A10P	-0.02100447192788124	-0.02481682039797306
AOX1	-0.0209842287003994	0.023175951093435287
FGF2	0.02097322605550289	0.022016942501068115
PCDH19	-0.020963339135050774	-0.006524611264467239
LYPD6	-0.020961958914995193	0.0009927931241691113
OLFM4	-0.02096170000731945	-0.037685636430978775
HOTAIR	-0.020959550514817238	-0.007464937400072813
TM6SF2	-0.02095501869916916	0.021000981330871582
RASSF9	-0.020947331562638283	0.006872442085295916
SLCO4C1	-0.020937209948897362	-0.0077256024815142155
KRT5	-0.020922116935253143	0.0016205834690481424
GDPD2	0.020920852199196815	-0.03895983472466469
PDE1C	0.020910682156682014	-0.024148907512426376
FREM2	0.020908556878566742	-4.955122130922973e-05
LILRA4	0.020906463265419006	-0.01837330311536789
DHRS9	0.020906047895550728	-0.02739124372601509
BEST3	-0.020886721089482307	-0.060664184391498566
BHMT2	-0.020861798897385597	0.023475319147109985
CACNA1C	-0.020850401371717453	-0.015798628330230713
ARMC4	-0.020847419276833534	-0.03782900050282478
TUBA3D	-0.020838487893342972	0.0007528852438554168
IFNG	-0.02082429639995098	0.0030783540569245815
SST	-0.020824149250984192	-0.042875953018665314
MT1M	0.020823681727051735	-0.001321860239841044
ARPP21	-0.0208175890147686	-0.002613576129078865
ADAMTS2	-0.020811472088098526	-0.0029211193323135376
FCGR3A	0.020807797089219093	0.0013599665835499763
GIPC2	-0.02080151066184044	-0.007800149731338024
DPEP1	-0.020779594779014587	-0.036953724920749664
FCGR2C	0.020777059718966484	0.0067312163300812244
OR2A4	-0.02077363431453705	0.007117280270904303
PABPC4L	-0.02073298953473568	-0.012017210945487022
PITPNM3	-0.020727545022964478	-0.031233886256814003
ARSF	-0.02072334475815296	0.005673637147992849
COL11A2	0.02071613259613514	0.005047636106610298
DUSP13	-0.020709091797471046	-0.025275584310293198
ZBTB8B	0.02068082056939602	-0.015087955631315708
